f0,W,H,fps,w0,h0,w,h
10140,858,480,30,415,142,122,79
10140,858,480,30,626,172,122,79
10140,858,480,30,306,196,122,79
10140,858,480,30,519,211,122,79
10140,858,480,30,630,242,122,79
10140,858,480,30,175,328,122,79
10170,858,480,30,366,199,122,79
10170,858,480,30,427,56,122,79
10170,858,480,30,255,64,122,79
10170,858,480,30,755,69,122,79
10170,858,480,30,270,75,122,79
10170,858,480,30,747,76,122,79
10170,858,480,30,344,129,122,79
10170,858,480,30,415,142,122,79
10170,858,480,30,626,172,122,79
10170,858,480,30,306,196,122,79
10170,858,480,30,519,211,122,79
10170,858,480,30,630,242,122,79
10170,858,480,30,175,328,122,79
10200,858,480,30,366,199,122,79
10200,858,480,30,427,56,122,79
10200,858,480,30,255,64,122,79
10200,858,480,30,755,69,122,79
10200,858,480,30,270,75,122,79
10200,858,480,30,747,76,122,79
10200,858,480,30,344,129,122,79
10200,858,480,30,415,142,122,79
10200,858,480,30,626,172,122,79
10200,858,480,30,306,196,122,79
10200,858,480,30,519,211,122,79
10200,858,480,30,630,242,122,79
10200,858,480,30,175,328,122,79
10230,858,480,30,366,199,122,79
10230,858,480,30,427,56,122,79
10230,858,480,30,255,64,122,79
10230,858,480,30,755,69,122,79
10230,858,480,30,270,75,122,79
10230,858,480,30,747,76,122,79
10230,858,480,30,344,129,122,79
10230,858,480,30,415,142,122,79
10230,858,480,30,626,172,122,79
10230,858,480,30,306,196,122,79
10230,858,480,30,519,211,122,79
10230,858,480,30,630,242,122,79
10230,858,480,30,175,328,122,79
10260,858,480,30,366,199,122,79
10260,858,480,30,427,56,122,79
10260,858,480,30,255,64,122,79
10260,858,480,30,755,69,122,79
10260,858,480,30,270,75,122,79
10260,858,480,30,747,76,122,79
10260,858,480,30,344,129,122,79
10260,858,480,30,415,142,122,79
10260,858,480,30,626,172,122,79
10260,858,480,30,306,196,122,79
10260,858,480,30,519,211,122,79
10260,858,480,30,630,242,122,79
10260,858,480,30,175,328,122,79
10290,858,480,30,366,199,122,79
10290,858,480,30,427,56,122,79
10290,858,480,30,255,64,122,79
10290,858,480,30,755,69,122,79
10290,858,480,30,270,75,122,79
10290,858,480,30,747,76,122,79
10290,858,480,30,344,129,122,79
10290,858,480,30,415,142,122,79
10290,858,480,30,626,172,122,79
10290,858,480,30,306,196,122,79
10290,858,480,30,519,211,122,79
10290,858,480,30,630,242,122,79
10290,858,480,30,175,328,122,79
10320,858,480,30,366,199,122,79
10320,858,480,30,427,56,122,79
10320,858,480,30,255,64,122,79
10320,858,480,30,755,69,122,79
10320,858,480,30,270,75,122,79
10320,858,480,30,747,76,122,79
10320,858,480,30,344,129,122,79
10320,858,480,30,415,142,122,79
10320,858,480,30,626,172,122,79
10320,858,480,30,306,196,122,79
10320,858,480,30,519,211,122,79
10320,858,480,30,630,242,122,79
10320,858,480,30,175,328,122,79
10350,858,480,30,366,199,122,79
10350,858,480,30,427,56,122,79
10350,858,480,30,255,64,122,79
10350,858,480,30,755,69,122,79
10350,858,480,30,270,75,122,79
10350,858,480,30,747,76,122,79
10350,858,480,30,344,129,122,79
10350,858,480,30,415,142,122,79
10350,858,480,30,626,172,122,79
10350,858,480,30,306,196,122,79
10350,858,480,30,519,211,122,79
10350,858,480,30,630,242,122,79
10350,858,480,30,175,328,122,79
10380,858,480,30,366,199,122,79
10380,858,480,30,427,56,122,79
10380,858,480,30,255,64,122,79
10380,858,480,30,755,69,122,79
10380,858,480,30,270,75,122,79
10380,858,480,30,747,76,122,79
10380,858,480,30,344,129,122,79
10380,858,480,30,415,142,122,79
10380,858,480,30,626,172,122,79
10380,858,480,30,306,196,122,79
10380,858,480,30,519,211,122,79
10380,858,480,30,630,242,122,79
10380,858,480,30,175,328,122,79
10410,858,480,30,366,199,122,79
10410,858,480,30,427,56,122,79
10410,858,480,30,255,64,122,79
10410,858,480,30,755,69,122,79
10410,858,480,30,270,75,122,79
10410,858,480,30,747,76,122,79
10410,858,480,30,344,129,122,79
10410,858,480,30,415,142,122,79
10410,858,480,30,626,172,122,79
10410,858,480,30,306,196,122,79
10410,858,480,30,519,211,122,79
10410,858,480,30,630,242,122,79
10410,858,480,30,175,328,122,79
10440,858,480,30,366,200,122,79
10440,858,480,30,250,56,122,79
10440,858,480,30,416,64,122,79
10440,858,480,30,766,62,122,79
10440,858,480,30,733,71,122,79
10440,858,480,30,269,75,122,79
10440,858,480,30,683,71,122,79
10440,858,480,30,427,75,122,79
10440,858,480,30,347,129,122,79
10440,858,480,30,416,142,122,79
10440,858,480,30,307,192,122,79
10440,858,480,30,633,180,122,79
10440,858,480,30,520,213,122,79
10440,858,480,30,635,245,122,79
10440,858,480,30,106,252,122,79
10440,858,480,30,116,322,122,79
10470,858,480,30,366,200,122,79
10470,858,480,30,250,56,122,79
10470,858,480,30,416,64,122,79
10470,858,480,30,766,62,122,79
10470,858,480,30,733,71,122,79
10470,858,480,30,269,75,122,79
10470,858,480,30,683,71,122,79
10470,858,480,30,427,75,122,79
10470,858,480,30,347,129,122,79
10470,858,480,30,416,142,122,79
10470,858,480,30,307,192,122,79
10470,858,480,30,633,180,122,79
10470,858,480,30,520,213,122,79
10470,858,480,30,635,245,122,79
10470,858,480,30,106,252,122,79
10470,858,480,30,116,322,122,79
10500,858,480,30,366,200,122,79
10500,858,480,30,250,56,122,79
10500,858,480,30,416,64,122,79
10500,858,480,30,766,62,122,79
10500,858,480,30,733,71,122,79
10500,858,480,30,269,75,122,79
10500,858,480,30,683,71,122,79
10500,858,480,30,427,75,122,79
10500,858,480,30,347,129,122,79
10500,858,480,30,416,142,122,79
10500,858,480,30,307,192,122,79
10500,858,480,30,633,180,122,79
10500,858,480,30,520,213,122,79
10500,858,480,30,635,245,122,79
10500,858,480,30,106,252,122,79
10500,858,480,30,116,322,122,79
10530,858,480,30,366,200,122,79
10530,858,480,30,250,56,122,79
10530,858,480,30,416,64,122,79
10530,858,480,30,766,62,122,79
10530,858,480,30,733,71,122,79
10530,858,480,30,269,75,122,79
10530,858,480,30,683,71,122,79
10530,858,480,30,427,75,122,79
10530,858,480,30,347,129,122,79
10530,858,480,30,416,142,122,79
10530,858,480,30,307,192,122,79
10530,858,480,30,633,180,122,79
10530,858,480,30,520,213,122,79
10530,858,480,30,635,245,122,79
10530,858,480,30,106,252,122,79
10530,858,480,30,116,322,122,79
10560,858,480,30,366,200,122,79
10560,858,480,30,250,56,122,79
10560,858,480,30,416,64,122,79
10560,858,480,30,766,62,122,79
10560,858,480,30,733,71,122,79
10560,858,480,30,269,75,122,79
10560,858,480,30,683,71,122,79
10560,858,480,30,427,75,122,79
10560,858,480,30,347,129,122,79
10560,858,480,30,416,142,122,79
10560,858,480,30,307,192,122,79
10560,858,480,30,633,180,122,79
10560,858,480,30,520,213,122,79
10560,858,480,30,635,245,122,79
10560,858,480,30,106,252,122,79
10560,858,480,30,116,322,122,79
10590,858,480,30,366,200,122,79
10590,858,480,30,250,56,122,79
10590,858,480,30,416,64,122,79
10590,858,480,30,766,62,122,79
10590,858,480,30,733,71,122,79
10590,858,480,30,269,75,122,79
10590,858,480,30,683,71,122,79
10590,858,480,30,427,75,122,79
10590,858,480,30,347,129,122,79
10590,858,480,30,416,142,122,79
10590,858,480,30,307,192,122,79
10590,858,480,30,633,180,122,79
10590,858,480,30,520,213,122,79
10590,858,480,30,635,245,122,79
10590,858,480,30,106,252,122,79
10590,858,480,30,116,322,122,79
10620,858,480,30,366,200,122,79
10620,858,480,30,250,56,122,79
10620,858,480,30,416,64,122,79
10620,858,480,30,766,62,122,79
10620,858,480,30,733,71,122,79
10620,858,480,30,269,75,122,79
10620,858,480,30,683,71,122,79
10620,858,480,30,427,75,122,79
10620,858,480,30,347,129,122,79
10620,858,480,30,416,142,122,79
10620,858,480,30,307,192,122,79
10620,858,480,30,633,180,122,79
10620,858,480,30,520,213,122,79
10620,858,480,30,635,245,122,79
10620,858,480,30,106,252,122,79
10620,858,480,30,116,322,122,79
10650,858,480,30,366,200,122,79
10650,858,480,30,250,56,122,79
10650,858,480,30,416,64,122,79
10650,858,480,30,766,62,122,79
10650,858,480,30,733,71,122,79
10650,858,480,30,269,75,122,79
10650,858,480,30,683,71,122,79
10650,858,480,30,427,75,122,79
10650,858,480,30,347,129,122,79
10650,858,480,30,416,142,122,79
10650,858,480,30,307,192,122,79
10650,858,480,30,633,180,122,79
10650,858,480,30,520,213,122,79
10650,858,480,30,635,245,122,79
10650,858,480,30,106,252,122,79
10650,858,480,30,116,322,122,79
10680,858,480,30,366,200,122,79
10680,858,480,30,250,56,122,79
10680,858,480,30,416,64,122,79
10680,858,480,30,766,62,122,79
10680,858,480,30,733,71,122,79
10680,858,480,30,269,75,122,79
10680,858,480,30,683,71,122,79
10680,858,480,30,427,75,122,79
10680,858,480,30,347,129,122,79
10680,858,480,30,416,142,122,79
10680,858,480,30,307,192,122,79
10680,858,480,30,633,180,122,79
10680,858,480,30,520,213,122,79
10680,858,480,30,635,245,122,79
10680,858,480,30,106,252,122,79
10680,858,480,30,116,322,122,79
10710,858,480,30,366,200,122,79
10710,858,480,30,250,56,122,79
10710,858,480,30,416,64,122,79
10710,858,480,30,766,62,122,79
10710,858,480,30,733,71,122,79
10710,858,480,30,269,75,122,79
10710,858,480,30,683,71,122,79
10710,858,480,30,427,75,122,79
10710,858,480,30,347,129,122,79
10710,858,480,30,416,142,122,79
10710,858,480,30,307,192,122,79
10710,858,480,30,633,180,122,79
10710,858,480,30,520,213,122,79
10710,858,480,30,635,245,122,79
10710,858,480,30,106,252,122,79
10710,858,480,30,116,322,122,79
10740,858,480,30,366,200,122,79
10740,858,480,30,250,56,122,79
10740,858,480,30,416,64,122,79
10740,858,480,30,766,62,122,79
10740,858,480,30,733,71,122,79
10740,858,480,30,269,75,122,79
10740,858,480,30,683,71,122,79
10740,858,480,30,427,75,122,79
10740,858,480,30,347,129,122,79
10740,858,480,30,416,142,122,79
10740,858,480,30,307,192,122,79
10740,858,480,30,633,180,122,79
10740,858,480,30,520,213,122,79
10740,858,480,30,635,245,122,79
10740,858,480,30,106,252,122,79
10740,858,480,30,116,322,122,79
10770,858,480,30,366,200,122,79
10770,858,480,30,250,56,122,79
10770,858,480,30,416,64,122,79
10770,858,480,30,766,62,122,79
10770,858,480,30,733,71,122,79
10770,858,480,30,269,75,122,79
10770,858,480,30,683,71,122,79
10770,858,480,30,427,75,122,79
10770,858,480,30,347,129,122,79
10770,858,480,30,416,142,122,79
10770,858,480,30,307,192,122,79
10770,858,480,30,633,180,122,79
10770,858,480,30,520,213,122,79
10770,858,480,30,635,245,122,79
10770,858,480,30,106,252,122,79
10770,858,480,30,116,322,122,79
10800,858,480,30,367,199,122,79
10800,858,480,30,242,29,122,79
10800,858,480,30,520,43,122,79
10800,858,480,30,263,74,122,79
10800,858,480,30,735,72,122,79
10800,858,480,30,683,72,122,79
10800,858,480,30,610,78,122,79
10800,858,480,30,346,129,122,79
10800,858,480,30,425,142,122,79
10800,858,480,30,398,155,122,79
10800,858,480,30,352,196,122,79
10800,858,480,30,518,207,122,79
10800,858,480,30,102,257,122,79
10800,858,480,30,636,243,122,79
10800,858,480,30,162,245,122,79
10830,858,480,30,367,199,122,79
10830,858,480,30,242,29,122,79
10830,858,480,30,520,43,122,79
10830,858,480,30,263,74,122,79
10830,858,480,30,735,72,122,79
10830,858,480,30,683,72,122,79
10830,858,480,30,610,78,122,79
10830,858,480,30,346,129,122,79
10830,858,480,30,425,142,122,79
10830,858,480,30,398,155,122,79
10830,858,480,30,352,196,122,79
10830,858,480,30,518,207,122,79
10830,858,480,30,102,257,122,79
10830,858,480,30,636,243,122,79
10830,858,480,30,162,245,122,79
10860,858,480,30,367,199,122,79
10860,858,480,30,242,29,122,79
10860,858,480,30,520,43,122,79
10860,858,480,30,263,74,122,79
10860,858,480,30,735,72,122,79
10860,858,480,30,683,72,122,79
10860,858,480,30,610,78,122,79
10860,858,480,30,346,129,122,79
10860,858,480,30,425,142,122,79
10860,858,480,30,398,155,122,79
10860,858,480,30,352,196,122,79
10860,858,480,30,518,207,122,79
10860,858,480,30,102,257,122,79
10860,858,480,30,636,243,122,79
10860,858,480,30,162,245,122,79
10890,858,480,30,367,199,122,79
10890,858,480,30,242,29,122,79
10890,858,480,30,520,43,122,79
10890,858,480,30,263,74,122,79
10890,858,480,30,735,72,122,79
10890,858,480,30,683,72,122,79
10890,858,480,30,610,78,122,79
10890,858,480,30,346,129,122,79
10890,858,480,30,425,142,122,79
10890,858,480,30,398,155,122,79
10890,858,480,30,352,196,122,79
10890,858,480,30,518,207,122,79
10890,858,480,30,102,257,122,79
10890,858,480,30,636,243,122,79
10890,858,480,30,162,245,122,79
10920,858,480,30,367,199,122,79
10920,858,480,30,242,29,122,79
10920,858,480,30,520,43,122,79
10920,858,480,30,263,74,122,79
10920,858,480,30,735,72,122,79
10920,858,480,30,683,72,122,79
10920,858,480,30,610,78,122,79
10920,858,480,30,346,129,122,79
10920,858,480,30,425,142,122,79
10920,858,480,30,398,155,122,79
10920,858,480,30,352,196,122,79
10920,858,480,30,518,207,122,79
10920,858,480,30,102,257,122,79
10920,858,480,30,636,243,122,79
10920,858,480,30,162,245,122,79
10950,858,480,30,367,199,122,79
10950,858,480,30,242,29,122,79
10950,858,480,30,520,43,122,79
10950,858,480,30,263,74,122,79
10950,858,480,30,735,72,122,79
10950,858,480,30,683,72,122,79
10950,858,480,30,610,78,122,79
10950,858,480,30,346,129,122,79
10950,858,480,30,425,142,122,79
10950,858,480,30,398,155,122,79
10950,858,480,30,352,196,122,79
10950,858,480,30,518,207,122,79
10950,858,480,30,102,257,122,79
10950,858,480,30,636,243,122,79
10950,858,480,30,162,245,122,79
10980,858,480,30,367,199,122,79
10980,858,480,30,242,29,122,79
10980,858,480,30,520,43,122,79
10980,858,480,30,263,74,122,79
10980,858,480,30,735,72,122,79
10980,858,480,30,683,72,122,79
10980,858,480,30,610,78,122,79
10980,858,480,30,346,129,122,79
10980,858,480,30,425,142,122,79
10980,858,480,30,398,155,122,79
10980,858,480,30,352,196,122,79
10980,858,480,30,518,207,122,79
10980,858,480,30,102,257,122,79
10980,858,480,30,636,243,122,79
10980,858,480,30,162,245,122,79
11010,858,480,30,367,199,122,79
11010,858,480,30,242,29,122,79
11010,858,480,30,520,43,122,79
11010,858,480,30,263,74,122,79
11010,858,480,30,735,72,122,79
11010,858,480,30,683,72,122,79
11010,858,480,30,610,78,122,79
11010,858,480,30,346,129,122,79
11010,858,480,30,425,142,122,79
11010,858,480,30,398,155,122,79
11010,858,480,30,352,196,122,79
11010,858,480,30,518,207,122,79
11010,858,480,30,102,257,122,79
11010,858,480,30,636,243,122,79
11010,858,480,30,162,245,122,79
11040,858,480,30,367,199,122,79
11040,858,480,30,242,29,122,79
11040,858,480,30,520,43,122,79
11040,858,480,30,263,74,122,79
